ID,ufn,date,year,month,day,location,region,site,forklength,fishweight,corrected.bolus.ww,phylum,class,order,infraorder,family,genus,species,plot.taxon.g,plot.taxon,life.stage,DI,count,size,length.avg,corrected.prey.weight,tperiod,time,ID3,cluster
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,NA,3,4,1-2,NA,0.308,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,NA,4,8,1-2,NA,0.924,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Acartiidae,Acartia,longiremis,Calanoid copepod,Acartia,NA,2,1,1-2,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoid,NA,4,1,2-5,NA,0.154,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoid,NA,4,6,1-2,NA,1.232,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,4,2,2-5,NA,0.616,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,NA,1,2,1-2,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,NA,2,2,1-2,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,NA,3,4,1-2,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1910,U1910,2016-06-03,2016,6,3,DI,Central,D07,94,7.6,50.82,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,NA,5,NA,NA,NA,4.312,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,nauplius,1,9,<1,NA,0.308,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,nauplius,2,20,<1,NA,0.154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,nauplius,3,5,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,veliger,2,7,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Echinodermata,Asteroidea,NA,NA,NA,NA,NA,Other,Asteroidea,brachiolia,3,5,<1,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Annelida,Polychaeta,Canalipalpata,NA,Spionidae,NA,NA,Other,Spionidae,nechtochaete,1,1,1-2,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Branchiopoda,Diplostraca,Cladocera,Podonidae,NA,NA,Cladoceran,Podonidae,NA,2,1,<1,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Limacina,NA,1,1,1-2,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,NA,NA,NA,NA,NA,Other,Gastropoda,NA,1,7,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,NA,NA,NA,NA,NA,Other,Gastropoda,veliger,1,18,<1,NA,0.308,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,NA,NA,NA,NA,NA,Other,Gastropoda,NA,2,7,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,NA,NA,NA,NA,NA,Other,Gastropoda,veliger,2,26,<1,NA,1.078,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,NA,NA,NA,NA,NA,Other,Gastropoda,veliger,3,28,<1,NA,0.77,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Mollusca,Gastropoda,NA,NA,NA,NA,NA,Other,Gastropoda,veliger,4,12,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,NA,4,4,<1,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,NA,3,7,<1,NA,0.154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,NA,1,232,<1,NA,18.326,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,NA,2,2,2-5,0.95,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,NA,3,10,2-5,0.825,0.77,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,zoea,2,4,1-2,NA,0.308,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,zoea,3,1,2-5,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,zoea,3,6,1-2,NA,0.308,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,zoea,4,2,1-2,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Decapod,zoea,3,1,1-2,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Decapod,zoea,4,3,1-2,NA,0.154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,NA,1,1,1-2,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,NA,2,3,1-2,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,NA,3,2,1-2,NA,0.0154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,NA,4,4,1-2,NA,0.154,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,NA,1,5,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,NA,2,6,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,NA,3,5,<1,NA,0.077,DI_Late,Late,DI_2016,C
D07_U1931,U1931,2016-06-03,2016,6,3,DI,Central,D07,104,9.4,35.73,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,NA,5,NA,NA,NA,8.624,DI_Late,Late,DI_2016,C
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,2,5,2-5,NA,4.466,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,3,3,2-5,NA,2.772,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,4,9,2-5,NA,4.928,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,3,2,2-5,NA,1.54,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,4,1,2-5,NA,0.154,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Chordata,Actinopterygii,NA,NA,NA,NA,NA,Other,Actinopterygii,NA,1,1,1-2,NA,1.232,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,molt,2,1,2-5,NA,0.154,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,NA,1,3,<1,NA,0.077,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,1,8,2-5,NA,2.31,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,2,15,2-5,NA,4.62,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,3,29,2-5,NA,6.16,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,4,13,2-5,NA,2.31,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Heterorhabdidae,Heterorhabdus,NA,Calanoid copepod,Calanoid,NA,4,1,2-5,NA,0.462,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,NA,4,4,5-10,NA,2.002,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,Evadne,NA,Cladoceran,Evadne,NA,2,1,<1,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,NA,2,1,1-2,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,NA,3,2,1-2,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Harpacticoida,NA,NA,NA,NA,Other,Other Copepod,NA,1,4,1-2,NA,0.462,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Malacostraca,Decapoda,Brachyura,Majidae,NA,NA,Decapod,Decapod,NA,2,1,2-5,NA,1.232,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Malacostraca,Decapoda,Brachyura,Majidae,NA,NA,Decapod,Decapod,NA,3,4,2-5,NA,2.464,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Malacostraca,Decapoda,Brachyura,Majidae,NA,NA,Decapod,Decapod,NA,4,1,2-5,NA,2.464,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiid,furcilia,4,4,2-5,NA,0.154,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoid,NA,4,31,2-5,NA,10.01,JS_Peak,Peak,JS_2016,A
J07_U2300,U2300,2016-06-03,2016,6,3,JS,South,J07,101,9.2,54.98,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,NA,5,NA,NA,NA,9.702,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,NA,1,41,1-2,NA,5.39,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,NA,2,85,1-2,NA,8.162,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,NA,3,62,1-2,NA,6.314,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,NA,4,33,1-2,NA,3.234,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,2,2,2-5,NA,0.616,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,4,3,2-5,NA,0.616,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,2,1,2-5,NA,1.078,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,3,3,2-5,NA,2.464,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,NA,2,1,1-2,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,NA,1,1,<1,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,divergens,Calanoid copepod,Aetideus,NA,1,1,1-2,NA,0.77,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,divergens,Calanoid copepod,Aetideus,NA,2,5,1-2,NA,1.386,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,NA,2,2,1-2,NA,0.154,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,NA,3,1,1-2,NA,0.077,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Calanoida,NA,Tortanidae,Tortanus,discaudatus,Calanoid copepod,Tortanus,NA,2,1,2-5,NA,0.308,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiid,calytopsis,2,1,<1,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,NA,4,2,5-10,1.25,0.077,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Maxillopoda,Harpacticoida,NA,NA,NA,NA,Other,Other Copepod,NA,1,2,1-2,NA,0.308,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,Arthropoda,Malacostraca,Decapoda,Brachyura,Portunidae,NA,NA,Decapod,Decapod,zoea,2,1,2-5,NA,2.31,JS_Peak,Peak,JS_2016,A
J07_U2411,U2411,2016-06-03,2016,6,3,JS,South,J07,97,9.2,31.11,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,NA,5,NA,NA,NA,1.386,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Nematoda,Secernentea,Ascaridida,NA,Anisakidae,Anisakis,NA,Other,Parasite,NA,1,1,2-5,NA,1.232,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,NA,4,1,5-10,1.7,0.077,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,NA,1,1,<1,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,1,13,2-5,NA,17.094,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,2,10,2-5,NA,12.782,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,3,4,2-5,NA,4.774,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,NA,4,7,2-5,NA,4.774,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,1,1,2-5,NA,1.694,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,2,3,2-5,NA,2.926,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,3,2,2-5,NA,1.848,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,NA,4,7,2-5,NA,2.618,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,1,15,2-5,NA,4.928,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,2,65,2-5,NA,16.324,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,NA,3,13,2-5,NA,2.772,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiid,furcilia,4,1,2-5,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Decapod,NA,4,1,2-5,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,NA,NA,Amphipod,Hyperiidae,NA,4,1,1-2,NA,0.0154,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,NA,3,1,5-10,NA,2.31,JS_Peak,Peak,JS_2016,A
J07_U2412,U2412,2016-06-03,2016,6,3,JS,South,J07,111,13.8,110.26,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,NA,2,2,<1,NA,0.0154,JS_Peak,Peak,JS_2016,A
