ufn,plot.taxon.g,cluster,biomass,tot_stom_biom,ind_prop,meanprop,sdprop,n,mean_tot_weight
U1909,Euphausiid,B3,0,122.3684,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1909,Larvacean,B3,0,122.3684,0,0.05136292420824727,0.09853792519642605,16,47.68995
U1909,Other,B3,49.156800000000004,122.3684,0.40171155298263284,0.26795358935408203,0.21490170771902428,16,47.68995
U1910,Amphipod,B3,0,41.626200000000004,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1910,Barnacle,B3,23.562,41.626200000000004,0.5660377358490566,0.3454402062894484,0.26613501279862734,16,47.68995
U1910,Calanoid copepod,B3,6.8222,41.626200000000004,0.16389197188309285,0.28123553299061,0.23751419042558794,16,47.68995
U1910,Cladoceran,B3,0.2464,41.626200000000004,0.005919348871624121,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1910,Decapod,B3,3.234,41.626200000000004,0.07769145394006659,0.04386180551324643,0.061090145261530615,16,47.68995
U1910,Euphausiid,B3,0,41.626200000000004,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1910,Larvacean,B3,0.308,41.626200000000004,0.007399186089530151,0.05136292420824727,0.09853792519642605,16,47.68995
U1910,Other,B3,7.453600000000001,41.626200000000004,0.17906030336662968,0.26795358935408203,0.21490170771902428,16,47.68995
U1931,Amphipod,B3,0,23.962400000000002,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1931,Barnacle,B3,19.0344,23.962400000000002,0.794344473007712,0.3454402062894484,0.26613501279862734,16,47.68995
U1931,Calanoid copepod,B3,0.2618,23.962400000000002,0.010925449871465294,0.28123553299061,0.23751419042558794,16,47.68995
U1931,Cladoceran,B3,0.0154,23.962400000000002,6.426735218508997e-4,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1931,Decapod,B3,1.001,23.962400000000002,0.04177377892030847,0.04386180551324643,0.061090145261530615,16,47.68995
U1931,Euphausiid,B3,0,23.962400000000002,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1931,Larvacean,B3,0.847,23.962400000000002,0.03534704370179948,0.05136292420824727,0.09853792519642605,16,47.68995
U1931,Other,B3,2.8028,23.962400000000002,0.11696658097686374,0.26795358935408203,0.21490170771902428,16,47.68995
U1944,Amphipod,B1,0,20.974800000000002,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1944,Barnacle,B1,0.154,20.974800000000002,0.007342143906020557,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1944,Calanoid copepod,B1,4.697,20.974800000000002,0.223935389133627,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1944,Cladoceran,B1,0.0308,20.974800000000002,0.0014684287812041115,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1944,Decapod,B1,0.462,20.974800000000002,0.02202643171806167,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1944,Euphausiid,B1,0,20.974800000000002,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1944,Larvacean,B1,15.554,20.974800000000002,0.7415565345080763,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1944,Other,B1,0.077,20.974800000000002,0.0036710719530102785,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1945,Amphipod,B1,0,50.5428,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1945,Barnacle,B1,2.4948,50.5428,0.04936014625228519,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1945,Calanoid copepod,B1,7.9926,50.5428,0.15813528336380256,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1945,Cladoceran,B1,0.0616,50.5428,0.001218769043266301,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1945,Decapod,B1,0.077,50.5428,0.0015234613040828763,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1945,Euphausiid,B1,0.29259999999999997,50.5428,0.005789152955514929,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1945,Larvacean,B1,39.424,50.5428,0.7800121876904327,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1945,Other,B1,0.2002,50.5428,0.003960999390615478,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1946,Amphipod,B1,0,20.713,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1946,Barnacle,B1,2.387,20.713,0.11524163568773234,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1946,Calanoid copepod,B1,12.4894,20.713,0.6029739776951673,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1946,Cladoceran,B1,0.0154,20.713,7.434944237918215e-4,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1946,Decapod,B1,0.077,20.713,0.0037174721189591076,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1946,Euphausiid,B1,0.154,20.713,0.007434944237918215,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1946,Larvacean,B1,5.5440000000000005,20.713,0.2676579925650558,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1946,Other,B1,0.046200000000000005,20.713,0.0022304832713754648,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1947,Amphipod,B1,0,54.0694,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1947,Barnacle,B1,0.4928,54.0694,0.009114212475078326,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1947,Calanoid copepod,B1,1.4168,54.0694,0.026203360865850185,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1947,Cladoceran,B1,0,54.0694,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1947,Decapod,B1,0.077,54.0694,0.0014240956992309882,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1947,Euphausiid,B1,0.0308,54.0694,5.696382796923954e-4,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1947,Larvacean,B1,52.052,54.0694,0.9626886926801481,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1947,Other,B1,0,54.0694,0,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1948,Amphipod,B1,0,41.349000000000004,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1948,Barnacle,B1,0.1694,41.349000000000004,0.004096834264432029,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1948,Calanoid copepod,B1,1.5554,41.349000000000004,0.03761638733705772,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1948,Cladoceran,B1,0.0154,41.349000000000004,3.7243947858472997e-4,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1948,Decapod,B1,0,41.349000000000004,0,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1948,Euphausiid,B1,0,41.349000000000004,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1948,Larvacean,B1,39.578,41.349000000000004,0.957169459962756,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1948,Other,B1,0.0308,41.349000000000004,7.448789571694599e-4,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1949,Amphipod,B1,0,43.6436,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1949,Barnacle,B1,0.1232,43.6436,0.0028228652081863093,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1949,Calanoid copepod,B1,3.696,43.6436,0.08468595624558928,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1949,Cladoceran,B1,0,43.6436,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1949,Decapod,B1,0,43.6436,0,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1949,Euphausiid,B1,0.0616,43.6436,0.0014114326040931546,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1949,Larvacean,B1,39.732,43.6436,0.9103740296400847,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1949,Other,B1,0.0308,43.6436,7.057163020465773e-4,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1950,Amphipod,B1,0,22.6072,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1950,Barnacle,B1,0.308,22.6072,0.013623978201634877,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1950,Calanoid copepod,B1,2.8028,22.6072,0.12397820163487738,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1950,Cladoceran,B1,0,22.6072,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1950,Decapod,B1,0.077,22.6072,0.0034059945504087193,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1950,Euphausiid,B1,0,22.6072,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1950,Larvacean,B1,19.404,22.6072,0.8583106267029973,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1950,Other,B1,0.0154,22.6072,6.81198910081744e-4,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1954,Amphipod,B2,0,6.4218,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U1954,Barnacle,B2,5.4208,6.4218,0.8441247002398081,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U1954,Calanoid copepod,B2,0,6.4218,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U1954,Cladoceran,B2,0.21560000000000001,6.4218,0.03357314148681055,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U1954,Decapod,B2,0,6.4218,0,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U1954,Euphausiid,B2,0,6.4218,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U1954,Larvacean,B2,0,6.4218,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U1954,Other,B2,0.7854,6.4218,0.12230215827338128,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U1955,Amphipod,B2,0,77.4158,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U1955,Barnacle,B2,16.1854,77.4158,0.20907101651084145,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U1955,Calanoid copepod,B2,0,77.4158,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U1955,Cladoceran,B2,0.077,77.4158,9.946290033817386e-4,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U1955,Decapod,B2,0.385,77.4158,0.004973145016908693,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U1955,Euphausiid,B2,0,77.4158,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U1955,Larvacean,B2,0,77.4158,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U1955,Other,B2,60.7684,77.4158,0.784961209468868,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U1956,Amphipod,B2,0,68.0064,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U1956,Barnacle,B2,10.164,68.0064,0.14945652173913043,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U1956,Calanoid copepod,B2,0,68.0064,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U1956,Cladoceran,B2,0.46199999999999997,68.0064,0.006793478260869565,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U1956,Decapod,B2,0,68.0064,0,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U1956,Euphausiid,B2,0,68.0064,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U1956,Larvacean,B2,0,68.0064,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U1956,Other,B2,57.3804,68.0064,0.84375,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U1957,Amphipod,B2,0,117.8408,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U1957,Barnacle,B2,81.774,117.8408,0.6939362258233142,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U1957,Calanoid copepod,B2,0,117.8408,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U1957,Cladoceran,B2,0.46199999999999997,117.8408,0.003920543648719289,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U1957,Decapod,B2,2.464,117.8408,0.020909566126502875,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U1957,Euphausiid,B2,0,117.8408,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U1957,Larvacean,B2,0,117.8408,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U1957,Other,B2,33.1408,117.8408,0.28123366440146363,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U1961,Amphipod,B1,0,24.131800000000002,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1961,Barnacle,B1,0.924,24.131800000000002,0.03828972559029994,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1961,Calanoid copepod,B1,14.1064,24.131800000000002,0.5845564773452456,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1961,Cladoceran,B1,0,24.131800000000002,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1961,Decapod,B1,0.2464,24.131800000000002,0.010210593490746649,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1961,Euphausiid,B1,0.077,24.131800000000002,0.0031908104658583277,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1961,Larvacean,B1,8.701,24.131800000000002,0.36056158264199106,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1961,Other,B1,0.077,24.131800000000002,0.0031908104658583277,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1962,Amphipod,B1,0,43.7052,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1962,Barnacle,B1,0.1848,43.7052,0.004228329809725159,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1962,Calanoid copepod,B1,14.707,43.7052,0.3365045806906272,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1962,Cladoceran,B1,0,43.7052,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1962,Decapod,B1,1.54,43.7052,0.03523608174770966,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1962,Euphausiid,B1,0,43.7052,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1962,Larvacean,B1,27.258,43.7052,0.6236786469344608,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1962,Other,B1,0.0154,43.7052,3.5236081747709656e-4,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1982,Amphipod,B1,0,24.1934,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1982,Barnacle,B1,0.0154,24.1934,6.365372374283896e-4,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1982,Calanoid copepod,B1,5.929,24.1934,0.24506683640993,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1982,Cladoceran,B1,0,24.1934,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1982,Decapod,B1,0,24.1934,0,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1982,Euphausiid,B1,0,24.1934,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1982,Larvacean,B1,18.172,24.1934,0.7511139401654997,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1982,Other,B1,0.077,24.1934,0.003182686187141948,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U2004,Amphipod,B2,0,24.116400000000002,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U2004,Barnacle,B2,2.6334,24.116400000000002,0.10919540229885057,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U2004,Calanoid copepod,B2,0,24.116400000000002,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U2004,Cladoceran,B2,0.154,24.116400000000002,0.006385696040868454,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U2004,Decapod,B2,0.077,24.116400000000002,0.003192848020434227,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U2004,Euphausiid,B2,0,24.116400000000002,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U2004,Larvacean,B2,0,24.116400000000002,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U2004,Other,B2,21.252000000000002,24.116400000000002,0.8812260536398467,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2005,Amphipod,B2,1.386,72.2568,0.01918158567774936,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U2005,Barnacle,B2,24.023999999999997,72.2568,0.3324808184143222,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U2005,Calanoid copepod,B2,0,72.2568,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U2005,Cladoceran,B2,1.232,72.2568,0.017050298380221655,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U2005,Decapod,B2,0.308,72.2568,0.004262574595055414,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U2005,Euphausiid,B2,0,72.2568,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U2005,Larvacean,B2,0,72.2568,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U2005,Other,B2,45.306799999999996,72.2568,0.6270247229326513,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2006,Amphipod,B2,0,43.4434,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U2006,Barnacle,B2,21.56,43.4434,0.49627791563275436,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U2006,Calanoid copepod,B2,0,43.4434,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U2006,Cladoceran,B2,0.154,43.4434,0.003544842254519674,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U2006,Decapod,B2,0,43.4434,0,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U2006,Euphausiid,B2,0,43.4434,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U2006,Larvacean,B2,0,43.4434,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U2006,Other,B2,21.7294,43.4434,0.500177242112726,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2007,Amphipod,B2,0,10.1332,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U2007,Barnacle,B2,4.466,10.1332,0.44072948328267475,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U2007,Calanoid copepod,B2,0.0154,10.1332,0.001519756838905775,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U2007,Cladoceran,B2,0.077,10.1332,0.007598784194528875,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U2007,Decapod,B2,0.0924,10.1332,0.00911854103343465,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U2007,Euphausiid,B2,0,10.1332,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U2007,Larvacean,B2,0,10.1332,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U2007,Other,B2,5.4824,10.1332,0.541033434650456,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2008,Amphipod,B2,0,17.171,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U2008,Barnacle,B2,10.703,17.171,0.6233183856502242,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U2008,Calanoid copepod,B2,0,17.171,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U2008,Cladoceran,B2,0.23099999999999998,17.171,0.013452914798206277,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U2008,Decapod,B2,0,17.171,0,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U2008,Euphausiid,B2,0,17.171,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U2008,Larvacean,B2,0,17.171,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U2008,Other,B2,6.237,17.171,0.3632286995515695,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2009,Amphipod,B2,0,34.419,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U2009,Barnacle,B2,27.258,34.419,0.7919463087248323,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U2009,Calanoid copepod,B2,0,34.419,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U2009,Cladoceran,B2,0,34.419,0,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U2009,Decapod,B2,3.927,34.419,0.11409395973154364,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U2009,Euphausiid,B2,0,34.419,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U2009,Larvacean,B2,0,34.419,0,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U2009,Other,B2,3.234,34.419,0.09395973154362416,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2029,Amphipod,A1,0.0154,34.5884,4.452359750667854e-4,0.007599326663859872,0.019739373969296738,112,93.7002
U2029,Barnacle,A1,0,34.5884,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2029,Calanoid copepod,A1,31.801000000000002,34.5884,0.9194122885129119,0.8897747969143781,0.15251979553347186,112,93.7002
U2029,Cladoceran,A1,0,34.5884,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2029,Decapod,A1,1.3860000000000001,34.5884,0.04007123775601069,0.01703409634232365,0.07433383176517472,112,93.7002
U2029,Euphausiid,A1,0,34.5884,0,0.024457145730137617,0.07390925764409301,112,93.7002
U2029,Larvacean,A1,1.386,34.5884,0.04007123775601068,0.01163520710865455,0.04357417935967398,112,93.7002
U2029,Other,A1,0,34.5884,0,0.048778114292320984,0.10013465931939838,112,93.7002
U2091,Amphipod,A1,0,37.60680000000001,0,0.007599326663859872,0.019739373969296738,112,93.7002
U2091,Barnacle,A1,0,37.60680000000001,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2091,Calanoid copepod,A1,37.437400000000004,37.60680000000001,0.9954954954954954,0.8897747969143781,0.15251979553347186,112,93.7002
U2091,Cladoceran,A1,0,37.60680000000001,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2091,Decapod,A1,0.0154,37.60680000000001,4.095004095004094e-4,0.01703409634232365,0.07433383176517472,112,93.7002
U2091,Euphausiid,A1,0,37.60680000000001,0,0.024457145730137617,0.07390925764409301,112,93.7002
U2091,Larvacean,A1,0.154,37.60680000000001,0.004095004095004094,0.01163520710865455,0.04357417935967398,112,93.7002
U2091,Other,A1,0,37.60680000000001,0,0.048778114292320984,0.10013465931939838,112,93.7002
U2092,Amphipod,A1,0,43.3818,0,0.007599326663859872,0.019739373969296738,112,93.7002
U2092,Barnacle,A1,0,43.3818,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2092,Calanoid copepod,A1,42.904399999999995,43.3818,0.9889953851615193,0.8897747969143781,0.15251979553347186,112,93.7002
U2092,Cladoceran,A1,0,43.3818,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2092,Decapod,A1,0,43.3818,0,0.01703409634232365,0.07433383176517472,112,93.7002
U2092,Euphausiid,A1,0,43.3818,0,0.024457145730137617,0.07390925764409301,112,93.7002
U2092,Larvacean,A1,0,43.3818,0,0.01163520710865455,0.04357417935967398,112,93.7002
U2092,Other,A1,0.47740000000000005,43.3818,0.011004614838480654,0.048778114292320984,0.10013465931939838,112,93.7002
U2093,Amphipod,A1,0,16.323999999999998,0,0.007599326663859872,0.019739373969296738,112,93.7002
U2093,Barnacle,A1,0,16.323999999999998,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2093,Calanoid copepod,A1,16.323999999999998,16.323999999999998,1,0.8897747969143781,0.15251979553347186,112,93.7002
U2093,Cladoceran,A1,0,16.323999999999998,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2093,Decapod,A1,0,16.323999999999998,0,0.01703409634232365,0.07433383176517472,112,93.7002
U2093,Euphausiid,A1,0,16.323999999999998,0,0.024457145730137617,0.07390925764409301,112,93.7002
U2093,Larvacean,A1,0,16.323999999999998,0,0.01163520710865455,0.04357417935967398,112,93.7002
U2093,Other,A1,0,16.323999999999998,0,0.048778114292320984,0.10013465931939838,112,93.7002
U2094,Amphipod,A1,0.924,36.9754,0.024989587671803416,0.007599326663859872,0.019739373969296738,112,93.7002
U2094,Barnacle,A1,0,36.9754,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2094,Calanoid copepod,A1,31.185,36.9754,0.8433985839233652,0.8897747969143781,0.15251979553347186,112,93.7002
U2094,Cladoceran,A1,0,36.9754,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2094,Decapod,A1,4.774,36.9754,0.12911286963765098,0.01703409634232365,0.07433383176517472,112,93.7002
U2094,Euphausiid,A1,0,36.9754,0,0.024457145730137617,0.07390925764409301,112,93.7002
U2094,Larvacean,A1,0.077,36.9754,0.0020824656393169513,0.01163520710865455,0.04357417935967398,112,93.7002
U2094,Other,A1,0.0154,36.9754,4.1649312786339027e-4,0.048778114292320984,0.10013465931939838,112,93.7002
U2095,Amphipod,A1,0,27.181,0,0.007599326663859872,0.019739373969296738,112,93.7002
U2095,Barnacle,A1,0,27.181,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2095,Calanoid copepod,A1,27.181,27.181,1,0.8897747969143781,0.15251979553347186,112,93.7002
U2095,Cladoceran,A1,0,27.181,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2095,Decapod,A1,0,27.181,0,0.01703409634232365,0.07433383176517472,112,93.7002
U2095,Euphausiid,A1,0,27.181,0,0.024457145730137617,0.07390925764409301,112,93.7002
U2095,Larvacean,A1,0,27.181,0,0.01163520710865455,0.04357417935967398,112,93.7002
U2095,Other,A1,0,27.181,0,0.048778114292320984,0.10013465931939838,112,93.7002
U210,Amphipod,B2,0,53.83840000000001,0,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U210,Barnacle,B2,2.0328,53.83840000000001,0.03775743707093821,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U210,Calanoid copepod,B2,0,53.83840000000001,0,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U210,Cladoceran,B2,22.176000000000002,53.83840000000001,0.41189931350114417,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U210,Decapod,B2,0.308,53.83840000000001,0.005720823798627001,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U210,Euphausiid,B2,0,53.83840000000001,0,0.018118057956904257,0.05968904921695366,23,33.23788695652174
U210,Larvacean,B2,28.644000000000002,53.83840000000001,0.5320366132723112,0.06740110987141007,0.1347874000592653,23,33.23788695652174
U210,Other,B2,0.6776,53.83840000000001,0.012585812356979403,0.24334747786714986,0.30234843477470685,23,33.23788695652174
U2159,Amphipod,A1,0,80.31099999999999,0,0.007599326663859872,0.019739373969296738,112,93.7002
U2159,Barnacle,A1,0,80.31099999999999,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U2159,Calanoid copepod,A1,77.077,80.31099999999999,0.9597315436241611,0.8897747969143781,0.15251979553347186,112,93.7002
U2159,Cladoceran,A1,0,80.31099999999999,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U2159,Decapod,A1,2.618,80.31099999999999,0.032598274209012464,0.01703409634232365,0.07433383176517472,112,93.7002
U2159,Euphausiid,A1,0.308,80.31099999999999,0.0038350910834132313,0.024457145730137617,0.07390925764409301,112,93.7002
U2159,Larvacean,A1,0.308,80.31099999999999,0.0038350910834132313,0.01163520710865455,0.04357417935967398,112,93.7002
U2159,Other,A1,0,80.31099999999999,0,0.048778114292320984,0.10013465931939838,112,93.7002
U216,Amphipod,B2,4.0040000000000004,56.826,0.07046070460704608,0.004944121211535131,0.015022300021093775,23,33.23788695652174
U216,Barnacle,B2,5.082,56.826,0.08943089430894309,0.29323468139300174,0.2620781693408861,23,33.23788695652174
U216,Calanoid copepod,B2,0.154,56.826,0.0027100271002710027,0.012584635869297376,0.038138151892526596,23,33.23788695652174
U216,Cladoceran,B2,26.796,56.826,0.4715447154471545,0.30047297721110505,0.3246621921325253,23,33.23788695652174
U216,Decapod,B2,4.158,56.826,0.07317073170731708,0.05989693861959652,0.15210008540578698,23,33.23788695652174
U216,Euphausiid,B2,15.554,56.826,0.27371273712737126,0.018118057956904257,0.05968904921695366,23,33.23788695652174
